Date,Day of the week,"1-workday, 2-Saturday, 3-Sunday, >4-untypical",Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24
19990622,2,1,220142,203059,194501,193164,192340,209818,262832,320306,350847,360209,368306,380153,384759,375920,365744,352406,339521,338398,335532,335700,326642,334615,310685,267981
19990623,3,1,229173,213048,209140,207306,204491,220295,276975,329326,360398,357602,379346,380682,375390,364282,357976,338767,324216,318965,303336,300957,303364,324844,322790,276895
19990624,4,1,237398,216253,208798,207106,196532,215025,270755,317243,341705,348923,354838,353054,348978,338441,332558,316753,307468,298933,289378,283811,282921,315568,323684,282258
19990625,5,1,234348,205976,214382,203296,190710,208250,262215,311050,332431,335484,341247,342137,343455,333764,324517,323164,313607,297769,285602,283083,284298,321086,312234,272721
19990626,6,2,232952,211918,200140,193929,182094,178024,201239,226862,251409,268772,275125,277369,270870,253095,242664,233195,223966,211566,221613,216494,217524,250450,261128,230028
19990627,7,3,191897,171500,159998,153342,133013,129685,137295,149949,169756,188763,198783,199390,199485,198031,190407,180229,170133,170575,175213,183199,194376,237839,255907,216224
19990628,1,1,178706,162406,153885,151435,145256,173854,235198,285007,314414,323105,329502,330777,325998,321362,312364,299285,288261,282136,276049,295759,312200,308927,283839,240609
19990629,2,1,206664,191999,185445,182114,173498,194330,245806,291437,315516,328564,330377,330577,325672,317510,308727,298200,288935,278794,269623,267054,263440,294263,297686,257808
19990630,3,1,215231,196038,186910,183370,172434,193041,247925,309907,338331,345879,349504,350080,342261,334192,312242,298075,288530,278425,267201,263248,261886,289640,301030,258086
19990701,4,1,213455,193954,188278,186501,176909,189542,240888,281139,312987,315163,323505,326559,321251,313393,305010,291241,286061,274749,267846,266422,273059,298285,298934,255228
19990702,5,1,215263,195787,184647,183796,172981,187102,237652,280496,301582,310065,317816,319895,314707,309012,300992,287172,279895,272034,264106,264264,265333,288949,295120,258788
19990703,6,2,220608,199801,187082,182416,168932,167481,188611,212283,236067,253397,259175,257656,255253,240560,230298,221883,216391,211224,206203,207673,208356,237082,252366,221448
19990704,7,3,188119,168654,159553,152180,131546,130805,137500,152013,169205,183958,189819,189167,190713,188616,185205,177974,171558,172358,174634,183164,196642,237302,246814,209711
19990705,1,1,176370,161856,155068,155879,149527,172666,229099,271979,302112,311677,319236,320067,318611,310810,300444,290764,285413,268260,266603,263153,261894,290125,296363,258460
19990706,2,1,221682,203592,193566,193839,180552,198108,246702,286643,312892,317695,329290,331292,325069,317192,306628,295574,286471,279804,285608,275803,259987,281295,281637,250114
19990707,3,1,218197,192276,182751,179643,175045,189819,239492,279015,302644,313863,322103,330254,325254,315978,313294,301042,288957,279860,270459,269257,268436,291808,293382,253064
19990708,4,1,218380,203799,193739,189888,185604,198730,247633,283006,310576,318860,327923,328983,324994,321496,315968,306358,292717,280336,272342,275342,278887,296559,290088,250756
19990709,5,1,214498,197329,189194,188700,181330,194169,239473,273927,295295,301992,310167,314062,311737,303485,294385,279750,273331,268546,258334,260207,261523,284189,286776,252332
19990710,6,2,216494,194938,186590,182398,164019,163557,183264,205676,229106,241918,246202,248237,245861,230540,223106,217446,211341,205164,201347,203078,202952,238461,254373,220560
19990711,7,3,188979,166475,154438,149803,130230,129523,138873,150553,169015,182563,189293,190087,190154,186945,183342,178018,171795,170105,173137,179853,186675,227012,243743,210031
19990712,1,1,177950,160190,152486,154297,148133,166225,217524,259290,274873,304296,304194,312011,309208,297374,288931,278374,271686,258914,252971,255480,257296,288183,285182,242450
19990713,2,1,205984,189957,181167,180675,172540,187319,233727,266356,292326,297984,306615,311602,312287,296773,297708,290749,277041,263996,256365,258307,258148,284158,281253,243284
19990714,3,1,205900,190601,185992,184027,177812,192079,236373,269607,293192,297702,305496,311944,309196,306033,291902,281254,269501,260846,259942,274555,285690,292675,278304,239029
19990715,4,1,207362,191561,182959,181763,177960,190266,235606,273032,287740,299308,307825,310976,308005,300477,288381,276795,267366,256121,252390,254231,255935,284465,283290,243089
19990716,5,1,206072,190283,181018,181344,175852,180534,222438,259816,284816,295578,300723,300733,300965,290707,279791,269610,263500,254112,245768,249283,251609,281938,277944,237259
19990717,6,2,205282,185135,176054,175765,168519,161437,177808,198480,221205,231861,239258,242057,239414,224338,214305,208014,201248,198206,198223,198941,202486,237768,241718,208173
19990718,7,3,178626,162368,153788,149799,134820,126244,131324,144965,163132,175585,185203,184335,183865,182126,178102,169801,166733,165206,165944,172598,188254,231874,237882,203260
19990719,1,1,172607,156616,152930,151518,148703,164149,212120,250372,273956,285705,291680,298563,295507,287810,278963,268863,261397,253374,246288,246191,252505,284234,285340,246290
19990720,2,1,208715,189872,184719,182792,174391,194887,232690,269476,293788,298185,302535,306476,302577,295324,287830,276193,268836,252664,240928,244536,253823,288071,286363,246645
19990721,3,1,212321,193795,186668,185252,183245,188160,232545,270842,292938,301177,308583,309618,304360,295269,289843,276131,267383,259127,257008,257416,259595,289038,283925,243752
19990722,4,1,209886,193790,190335,189572,183985,192078,236525,269559,294253,302334,306462,309671,307837,298746,282651,273863,265720,256893,249094,248633,259701,291768,279474,238201
19990723,5,1,209724,192971,185225,184897,182282,187845,228458,264090,283677,292008,297020,298202,295763,285437,278793,269448,260414,251509,247968,256870,267320,288074,273918,238538
19990724,6,2,207788,190022,180210,178635,171791,159324,173591,194418,213810,226890,233785,239704,237378,229263,220616,212271,208466,200848,198586,200040,203065,244305,242002,211438
19990725,7,3,181362,166311,152165,147302,136068,127544,130786,143381,159975,177233,185067,183913,188138,185284,177378,172114,166544,167716,169506,176350,191848,237070,241856,205153
19990726,1,1,176382,157885,153101,154763,155320,165544,214001,251234,277841,286089,295041,296961,292726,289592,282423,270346,263672,256568,247967,249710,253504,284112,278038,236418
19990727,2,1,204472,187168,180879,178146,183940,180139,222605,257528,280671,284672,294416,296681,288543,280227,277939,270433,265136,250517,245277,246079,253395,289911,277637,242058
19990728,3,1,206871,188724,183106,182878,180922,181159,225578,261646,280716,289987,299101,300628,298694,290119,284197,271453,261267,256928,250943,248931,258337,291092,280974,242199
19990729,4,1,204131,187471,182686,182591,176314,181465,225683,261650,282750,290832,299205,300670,296279,288933,282812,273965,266552,257745,249443,251999,257603,293891,280512,241404
19990730,5,1,208425,190563,182501,181676,179338,182524,222597,260374,280115,289686,297556,298265,296389,291926,280206,270613,263478,256577,248161,247762,251867,288410,276564,240079
19990731,6,2,206532,188420,179716,176101,164953,153166,167699,189452,211630,226185,234456,234130,230547,222959,214879,209290,204131,197385,196117,198798,209536,251462,241569,208634
19990801,7,3,178877,159493,149296,144768,134836,122470,129895,143283,161093,173225,182791,184843,183228,180956,176694,171045,163987,162972,167449,177786,198518,242430,233442,195839
19990802,1,1,168939,153777,147340,147174,155481,163902,215110,253936,280196,292320,301037,305163,300122,294509,285960,273280,263457,257360,251994,253556,262983,297047,280347,238686
19990803,2,1,203592,187968,181596,178882,180250,184527,229450,267539,291158,305946,307619,311507,307378,299336,294825,282969,272108,262480,255985,253524,270267,302620,279270,239986
19990804,3,1,207465,191054,185223,184572,188373,190614,233843,271808,294934,300524,308818,311386,308769,298798,290383,278150,269933,259731,253661,255981,269728,303781,285775,246379
19990805,4,1,211976,193861,187307,186816,187888,189957,236718,273984,296740,305091,309210,311916,309397,298125,286251,289944,270174,262213,257968,258451,279715,304433,280409,246110
19990806,5,1,210678,192681,187364,186445,190881,194050,238472,272874,294493,301370,309670,313402,308453,299653,289221,279566,269536,260112,252810,253500,269058,297454,281587,246243
19990807,6,2,211193,193676,184570,180732,180009,166285,180720,204435,227124,241310,249322,250585,245664,231472,221484,210547,203853,199690,200748,207581,227707,259879,240758,208886
19990808,7,3,184367,165926,154323,155440,149536,128078,134585,143000,156526,172993,183494,185750,188384,187655,183237,175088,169305,169390,171956,182869,210158,250327,236906,202616
19990809,1,1,176804,162558,155690,154697,162671,174747,229423,269737,299976,307666,316771,314709,317182,307917,299097,291867,282294,274750,267224,262577,277189,303915,280740,242162
19990810,2,1,212423,198261,191899,188290,194108,196821,241829,280755,304508,311446,318874,318397,315525,313355,306016,296163,286201,279971,270929,272185,294155,311377,281871,247440
19990811,3,1,214068,200998,194494,191542,198590,201411,244768,276831,305911,312851,321691,322921,315979,317384,302465,290001,276787,271396,268839,273342,298075,311563,285406,245404
19990812,4,1,214144,199384,193889,192390,197038,200111,243074,280036,302161,308306,315131,318298,313342,304043,297421,288044,279745,269541,264816,270176,294448,306329,278161,244490
19990813,5,1,212704,197800,191818,189104,194596,199812,240588,276769,297334,303488,310401,312617,304678,297604,289934,279194,272956,266860,259601,258284,285509,302577,273544,238579
19990814,6,2,206825,190505,182996,178458,181820,168508,181749,204617,225105,236504,246572,245859,238171,229047,219218,211090,206502,200147,199126,204628,236198,260009,238448,206038
19990815,7,4.07,179330,157577,151171,146016,146001,132555,130567,142945,160311,175555,186553,188530,192402,188944,185694,169447,168510,168389,170185,182904,219762,244428,229031,194549
19990816,1,1,169982,154815,148212,147946,159142,179391,224556,267276,289452,302735,312791,314873,312231,305345,299822,284725,281817,270461,263933,269360,299137,310197,283699,242686
19990817,2,1,209908,193580,189297,188194,196425,207294,243805,285764,305856,323182,332244,334616,329455,324309,315389,305412,288281,279130,266837,271128,313946,320501,286852,248967
19990818,3,1,214003,195644,190607,190429,197230,204364,249304,285994,307998,315941,326731,330979,320863,315117,305756,295394,282152,273782,268366,274626,313887,319841,284961,244716
19990819,4,1,215045,190448,191223,190427,195262,208070,251818,288930,307031,320743,328671,332408,325832,317605,307576,297944,285875,277869,271843,276156,316146,320319,292545,252930
19990820,5,1,217952,201467,193862,192001,199424,203748,244278,284576,303962,312433,319923,323458,318859,311135,303914,292947,281386,273902,269835,272450,311067,314860,288611,252590
19990821,6,2,220290,199415,188380,182974,188171,179963,192956,219885,238671,254620,263708,264541,259297,243919,232477,221903,221887,217543,215766,229615,270467,268723,242998,214060
19990822,7,3,183024,166129,153358,150424,148922,142230,136498,146835,166303,184134,193687,196001,197313,195256,189661,180120,175415,177012,180406,192102,248453,258976,237354,206076
19990823,1,1,176910,161283,152403,151747,164437,182598,231293,274444,301730,314580,325678,331130,329445,321324,314478,303774,285928,277648,269373,280368,328554,322590,290148,248682
19990824,2,1,214349,197658,193947,193084,200429,212777,248903,292217,315555,325190,329838,328124,325954,322116,321724,302081,284129,285670,275671,287070,335021,326725,293354,252328
19990825,3,1,217507,203344,195589,192066,201488,212112,257578,298394,317976,326781,335549,339074,333209,325114,316849,309076,289276,281976,276644,284690,336290,325470,292082,250900
19990826,4,1,218989,202807,196227,194999,204639,217092,247516,293817,316096,326747,333504,335866,330005,325320,315100,305311,293876,284296,277962,287434,337174,329094,295417,254106
19990827,5,1,218370,203587,194215,195325,201951,212194,254934,290165,315609,325466,330896,334296,330630,325150,316905,311164,304755,296766,277716,293363,338487,325535,294770,254160
19990828,6,2,225001,207058,196975,191472,194349,186311,194376,223780,242284,260734,269525,270367,270576,252456,239150,229292,222830,218274,218648,248792,284748,278682,250442,217235
19990829,7,3,185000,171065,157744,153071,154244,148188,140756,152553,175358,191240,203318,204825,204661,201936,194517,187097,181394,185318,187654,208938,269632,271625,241933,208308
19990830,1,1,178775,162792,153475,153006,165202,192595,239962,276228,317383,329873,336133,339869,331598,325248,320634,309389,297851,287765,280426,309994,350153,327458,291411,248999
19990831,2,1,217651,202383,195268,193931,202922,221779,258029,303452,324441,331367,338052,340005,339593,330807,327159,317680,303428,297066,306162,334082,364746,343400,303736,256506
19990901,3,1,221966,207244,198765,197475,205728,227263,267481,308877,330168,336430,338410,340124,345027,339237,332078,321035,305348,295255,296867,338171,360505,339450,296437,253734
19990902,4,1,219386,205925,198017,197321,206484,226202,269450,321242,336649,349178,362345,361527,355413,349302,343777,329337,308739,303546,301089,321987,372249,344872,303124,260726
19990903,5,1,231353,208426,204968,202829,211997,231360,261729,318176,339270,342006,346339,347502,338291,332400,325659,319534,303826,291960,285984,318382,352743,338935,305353,263102
19990904,6,2,232275,213454,204931,200464,206432,197502,209593,234393,260030,279503,283389,286870,278274,259965,244804,236378,231645,226060,222844,247934,294317,285011,262268,226749
19990905,7,3,194786,176469,162266,158178,156947,156742,143134,158831,181690,200462,213363,211431,211107,207985,202745,189349,186582,184455,190943,234748,290801,279412,248167,208126
