Date,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
12/27/2001,0.256,-3.769,1.16901399,3.42058176,0.97873313,1.64677464
12/28/2001,0.328,-4.407,3.86667467,5.47675607,0.9760511,1.11667492
12/29/2001,0.598,-1.62,6.622695,6.12181994,0.97928869,1.03364956
12/30/2001,-1.352,-3.856,5.83648776,6.51062606,0.97113066,1.30269412
12/31/2001,-1.433,-8.367,1.47543071,4.30113918,0.96646663,2.07798768
1/1/2002,0.166,-8.083,3.3405309,5.88168008,0.96071665,2.72064276
1/2/2002,0.469,-13.118,8.57105028,7.73575006,0.95022855,1.62652536
1/3/2002,-13.549,-24.904,0.6025321,3.32710217,0.85125801,2.65106304
1/4/2002,-10.915,-25.578,0.09956355,2.53770298,0.8774298,2.5053174
1/5/2002,-3.229,-11.403,1.16214814,3.4879947,0.96546871,1.31191929
1/6/2002,0.289,-8.35,2.34489452,4.34784185,0.9785908,0.7602183
1/7/2002,0.295,-5.422,1.04370125,2.05804523,0.98359069,1.87869375
1/8/2002,0.193,-3.652,0.91581418,2.89403228,0.98999168,1.07718694
1/9/2002,nan,-0.902,1.90029312,4.12394064,0.98648595,0.81478116
1/10/2002,0.172,-3.115,1.28059437,2.5995858,0.98633003,1.55536893
1/11/2002,-3.116,-5.416,1.01623615,1.90961532,0.97478887,2.04901938
1/12/2002,-2.192,-7.259,0.92697274,1.74683896,0.97586767,2.00666268
1/13/2002,-1.018,-4.157,0.74844514,1.38001178,0.98400225,1.64418777
1/14/2002,-3.473,-5.033,0.88234034,1.60069371,0.97661951,2.04755562
1/15/2002,-4.447,-6.87,0.67977928,2.02535675,0.97309175,2.38730859
1/16/2002,-4.275,-7.044,0.63686383,1.71842237,0.97432619,2.38606839
1/17/2002,-4.84,-7.454,0.85830814,2.22266565,0.97119031,2.52584811
1/18/2002,-3.467,-6.815,0.9381294,2.61140301,0.97672606,2.4917616
1/19/2002,0.107,-4.909,1.42822317,3.46247281,0.9831026,1.92729195
1/20/2002,0.6,0.151,3.42464414,4.5264375,0.99718342,0.99652438
1/21/2002,1.832,0.425,10.6103984,5.41935681,0.99623638,0.46299376
1/22/2002,3.766,1.564,2.09941945,3.89008722,0.99139183,0.67578777
1/23/2002,5.109,3.137,1.53379432,5.14607868,0.95987954,1.02307501
1/24/2002,6.853,2.646,1.46598796,4.97406251,0.92871949,2.22665562
1/25/2002,6.371,0.232,4.77476092,7.30937592,0.86593167,2.89687267
1/26/2002,6.443,-0.998,3.11908669,5.98308372,0.90610634,0.85719402
1/27/2002,7.402,5.139,12.1038458,7.92994108,0.90401619,0.47081284
1/28/2002,9.302,2.396,5.29403516,5.91496428,0.90594454,1.1487942
1/29/2002,7.676,5.088,5.36613634,8.08418838,0.88889356,0.49365021
1/30/2002,7.831,4.473,3.40576153,5.48653778,0.90254569,0.90742518
1/31/2002,10.132,4.393,1.35440824,5.68436913,0.87041243,3.77595511
2/1/2002,8.232,4.33,1.07803341,5.26932696,0.85020218,5.53927816
2/2/2002,10.485,5.744,0.44632003,3.89412355,0.90746168,3.17654892
2/3/2002,11.437,4.63,0,3.57627979,0.86315362,5.98770054
2/4/2002,9.846,3.619,0.02059935,4.00952588,0.87347971,6.06307392
2/5/2002,9.629,2.136,0,4.13980829,0.8611964,6.19576632
2/6/2002,7.978,3.436,0.27809154,2.60425396,0.8928791,3.25372284
2/7/2002,7.63,4.038,0.78449268,3.29613774,0.89461755,3.3355125
2/8/2002,5.14,3.953,2.95600942,4.82860264,0.88460606,1.97251848
2/9/2002,8.309,5.217,3.91903188,5.49069927,0.90995649,1.2481884
2/10/2002,8.133,4.917,14.0788117,4.86790012,0.91336154,3.10556131
2/11/2002,6.87,4.587,7.68184729,5.97389145,0.89478486,1.2810933
2/12/2002,9.211,6.871,16.4983675,7.24407837,0.88936699,2.36739463
2/13/2002,6.901,1.45,2.41527668,6.30845376,0.82348479,2.9863674
2/14/2002,1.397,-0.956,1.22051335,4.97764658,0.79393472,4.2600384
2/15/2002,3.125,-1.793,0.02746582,3.29610605,0.74274793,8.4400308
2/16/2002,3.91,-1.506,0,2.34493037,0.73924233,7.96354308
2/17/2002,6.565,-1.156,0,2.83698691,0.62575114,8.9844732
2/18/2002,6.946,1.75,0.14762877,3.43109591,0.89170885,4.78637028
2/19/2002,4.654,1.426,1.53465299,5.7664305,0.82411809,3.54020796
2/20/2002,3.227,-0.419,3.55167007,4.81002551,0.83716308,3.81324591
2/21/2002,4.294,-4.099,6.6587437,4.51308493,0.89483506,3.65928615
2/22/2002,0.351,-4.118,0.25920865,5.29720209,0.50111067,8.14966452
2/23/2002,2.979,-0.253,6.53772214,5.38534411,0.9393741,2.49418053
2/24/2002,1.254,-1.418,9.77612256,4.67550385,0.96926153,6.04316844
2/25/2002,1.57,-3.475,3.29246263,3.64571276,0.94651141,4.7977857
2/26/2002,5.912,-3.581,10.2052706,5.24830489,0.96400806,1.67191857
2/27/2002,nan,2.28,9.55639112,5.92902322,0.92782165,1.53483723
2/28/2002,5.385,1.121,2.09083638,4.58386028,0.90096875,4.79666088
3/1/2002,6.436,1.58,1.3295171,4.43470051,0.89615911,5.12111403
3/2/2002,3.249,-1.141,2.39467978,2.89102173,0.77985076,10.9758928
3/3/2002,1.35,-1.874,1.10378258,4.69003444,0.74180353,5.7590415
3/4/2002,3.898,-1.501,6.68449342,5.4445501,0.92999565,2.40131304
3/5/2002,9.748,3.166,0.4720687,3.15575728,0.86959753,10.2626429
3/6/2002,11.69,2.469,0.19054417,4.54770816,0.85895617,8.9575857
3/7/2002,7.749,3.24,6.80809028,7.67813145,0.87756637,2.26518795
3/8/2002,4.934,0.708,1.54838486,5.9464888,0.86259042,4.59382975
3/9/2002,10.469,0.392,0.03776551,4.6185085,0.79596214,11.4417022
3/10/2002,7.447,1.931,3.21865097,5.29900213,0.80849108,7.08356124
3/11/2002,11.943,0.335,0,4.26362823,0.73728348,14.1946812
3/12/2002,14.145,2.387,0,nan,0.65983739,13.9430853
3/13/2002,13.901,4.717,0.00686645,3.14576298,0.64989425,11.0963223
3/14/2002,6.623,1.502,9.14440334,3.84497293,0.92408693,1.5220692
3/15/2002,4.43,-0.928,2.12345186,5.27567637,0.74717379,11.4215026
3/16/2002,7.383,-1.478,0,5.25460046,0.59603696,16.1295165
3/17/2002,7.165,0.601,0.06866456,3.68892827,0.76079149,4.39880814
3/18/2002,15.93,6.322,0.11672972,nan,0.7726053,15.1093152
3/19/2002,15.081,6.625,7.1170776,4.46791306,0.77453203,13.7571219
3/20/2002,7.203,4.598,2.31399624,3.76428881,0.84885604,4.66312635
3/21/2002,6.015,2.325,1.22051273,4.22966643,0.78925275,6.77345265
3/22/2002,3.434,0.487,3.23581755,4.02132528,0.85624069,7.01988678
3/23/2002,4.546,0.457,1.29260944,3.78800218,0.81202435,10.3356027
3/24/2002,3.575,1.025,0.69007826,4.57169474,0.7905968,7.33725135
3/25/2002,5.463,0.294,0.16822813,4.1614586,0.74513869,13.2750575
3/26/2002,5.369,-0.724,0.39310459,3.27371512,0.76109754,13.9871277
3/27/2002,6.712,-1.756,0.05149839,2.85626744,0.71456909,17.7226267
3/28/2002,8.555,-1.054,0.23689268,2.71798978,0.82083587,13.4638272
3/29/2002,12.913,0.339,0,2.75618078,0.75845301,18.7683123
3/30/2002,15.705,0.508,0,1.19462289,0.66090789,19.3076463
3/31/2002,16.408,2.147,0,2.26867566,0.62768212,19.2234393
4/1/2002,14.933,1.638,0,1.69083737,0.60996332,16.750465
4/2/2002,14.396,2.096,0,2.64027877,0.62787905,19.2786244
4/3/2002,8.434,0.588,0,3.97684515,0.56108608,20.5225291
4/4/2002,8.911,-1.948,0.04119875,2.69846488,0.51645661,18.6680839
4/5/2002,5.53,-2.682,0.08583064,3.75728605,0.5627828,17.7496336
4/6/2002,4.175,-3.473,0.18882765,3.3024415,0.49308484,16.614455
4/7/2002,8.166,-1.927,0.6317139,4.1633616,0.58635876,18.855393
4/8/2002,9.366,-1.396,0.2265926,2.61210317,0.6171383,18.5175594
4/9/2002,7.162,-0.004,0.63858027,2.04419102,0.7533522,8.26312824
4/10/2002,10.594,1.278,0.0686646,2.72113578,0.68828073,13.3097577
4/11/2002,15.149,6.621,0.06179814,4.68356479,0.61729035,20.3924199
4/12/2002,16.451,6.175,0,5.46376126,0.5992029,21.1622609
4/13/2002,9.948,7.495,4.53872754,5.30591039,0.864547,2.69808714
4/14/2002,16.527,7.349,1.58271735,3.86105839,0.80064936,14.3740147
4/15/2002,14.815,9.153,1.13296528,2.44549956,0.77972851,7.31053153
4/16/2002,13.938,6.17,0,2.34984178,0.6950437,18.967001
4/17/2002,13.046,4.017,0.11672976,1.95593342,0.77655342,9.90686602
4/18/2002,15.366,1.556,0,1.19507435,0.74132142,17.7007522
4/19/2002,19.279,6.452,0,2.29863159,0.58057054,22.1194673
4/20/2002,21.072,8.18,0.5012514,2.0164468,0.69267285,14.2363738
4/21/2002,18.79,8.45,8.14018298,2.44727993,0.8229881,19.05885
4/22/2002,17.759,6.985,0.2368926,2.8160196,0.61799143,23.5183518
4/23/2002,17.972,3.974,0,1.47454869,nan,24.0656034
4/24/2002,16.841,5.969,0.15106204,2.63747555,0.69093264,17.9962416
4/25/2002,15.732,7.066,0,2.41763859,0.65672042,15.2768239
4/26/2002,16.78,9.628,0.18196077,1.96719735,0.67017572,12.6709868
4/27/2002,13.25,5.775,6.86302226,4.1104559,0.75916829,6.63705352
4/28/2002,14.281,4.395,0.01373292,2.96061412,0.5880592,24.3114239
4/29/2002,20.559,9.825,0.16479511,3.94259994,0.48395833,19.5435654
4/30/2002,16.815,5.177,4.38423602,2.79184636,0.65864995,15.9670131
5/1/2002,20.906,2.667,0,2.68255025,0.55091435,25.1079755
5/2/2002,25.01,10.122,0,3.49982455,0.50347169,25.2510191
5/3/2002,28.101,13.493,0,4.12709198,0.47801234,24.1760177
5/4/2002,27.688,16.219,0,5.19475841,0.48620313,25.3208791
5/5/2002,nan,14.539,0,4.59620414,0.41435375,23.9795395
5/6/2002,25.301,11.272,0,2.96919427,0.4225175,nan
5/7/2002,25.511,9.853,0,1.82508517,0.49154783,26.0907154
5/8/2002,26.505,12.099,0,2.87642347,0.43500929,26.4255183
5/9/2002,27.679,13.998,0,2.26340901,0.43048053,23.3288993
5/10/2002,26.668,14.617,0,2.4350839,0.40058926,20.000138
5/11/2002,25.555,14.22,0.02059938,3.45390976,0.45981933,17.1688498
5/12/2002,25.492,13.853,0.01373292,3.5976582,0.38091981,26.8959385
5/13/2002,25.213,14.002,0.01029968,1.69824632,0.54265002,9.13094785
5/14/2002,24.488,9.173,0.19912723,1.3757641,0.63183991,19.0404635
5/15/2002,19.256,10.254,13.3157727,3.83165774,0.79794864,24.793528
5/16/2002,19.195,9.455,0.02059936,3.8576588,0.64573331,18.8125902
5/17/2002,23.137,8.926,2.85644476,3.73194543,0.71625563,16.3907959
5/18/2002,18.448,5.996,0.05493168,2.31242781,0.68272,21.572604
5/19/2002,20.537,4.503,0.0343323,1.72638362,0.55027013,27.7641603
5/20/2002,21.261,8.477,0.52528366,1.44502421,0.5635764,21.1892636
5/21/2002,22.917,8.561,0,3.44869363,0.38139847,28.3223774
5/22/2002,24.754,11.359,0,2.54915742,0.55213144,16.2837005
5/23/2002,25.568,15.323,0,2.4758791,0.5261738,21.7568785
5/24/2002,28.214,15.9,0.07553084,2.03176409,0.5627531,12.9340068
5/25/2002,24.252,11.439,0.41198706,2.51977056,0.60789142,27.3856529
5/26/2002,23.519,13.821,0.76560937,3.16740125,0.59737093,9.93223188
5/27/2002,28.17,16.761,0.55961607,1.80561928,0.66122696,22.3512719
5/28/2002,27.723,13.95,3.90701472,1.27254157,0.78126303,20.9069415
5/29/2002,19.702,13.843,2.12860144,2.95316497,0.87001853,12.2312241
5/30/2002,22.603,10.273,0.2368926,3.10608204,0.68649841,26.8554988
5/31/2002,20.895,11.513,0,3.42344282,0.4723847,28.7428509
6/1/2002,14.232,10.268,6.09741612,3.32678963,0.80137986,13.8508854
6/2/2002,16.151,10.322,2.42386051,3.2237536,0.84609885,8.45415529
6/3/2002,21.887,12.89,0.55618295,2.82902323,0.72540462,9.84149665
6/4/2002,25.447,12.276,0.0617981,1.09437729,0.64677278,16.9921679
6/5/2002,26.74,11.173,0,2.44471224,0.51337443,26.4284438
6/6/2002,25.504,15.232,0,4.83979298,0.40631424,28.1061046
6/7/2002,18.818,9.82,16.3902271,6.49207168,0.66592099,5.2756299
6/8/2002,14.843,9.453,8.18309844,4.01844958,0.9412012,3.78371619
6/9/2002,nan,11.747,5.85021697,2.94422015,0.93720992,4.42288296
6/10/2002,23.683,12.607,2.38952569,2.68816752,0.77552763,16.9355275
6/11/2002,nan,12.067,18.6561666,2.25357813,0.94473365,3.60410337
6/12/2002,22.349,10.458,0.02059936,1.89091568,nan,nan
6/13/2002,nan,14.198,7.48786644,3.84101077,0.72147504,16.575074
6/14/2002,20.217,11.678,0.9201024,5.37269961,0.63045554,25.4498117
6/15/2002,nan,11.595,0.10986332,3.22477443,0.64440617,26.7067692
6/16/2002,23.101,14.023,0.13732884,4.16095579,0.62799981,24.7604043
6/17/2002,nan,13.459,3.1173714,3.07995248,0.78850687,9.43278922
6/18/2002,28.008,11.979,0,1.43520056,0.604924,29.247522
6/19/2002,nan,14.831,0,2.23140586,0.50196332,29.5921145
6/20/2002,33.167,16.99,0,2.28161391,0.40407478,29.2444317
6/21/2002,nan,15.014,0,3.84954286,0.50149531,28.6328221
6/22/2002,25.78,13.393,4.91638428,2.24473583,0.69947559,23.4514668
6/23/2002,nan,14.913,nan,4.60625619,0.54644844,19.8239567
6/24/2002,21.125,10.553,nan,2.64755095,0.59912132,14.105976
6/25/2002,nan,10.524,nan,3.51242728,0.52711814,29.0419278
6/26/2002,22.774,9.408,nan,3.15009513,0.58776571,20.6001573
6/27/2002,nan,12.204,nan,3.50261321,0.55731258,22.0741752
6/28/2002,20.677,11.932,1.66511541,2.04228751,0.7405977,10.1855218
6/29/2002,nan,10.396,nan,4.1236338,0.61172584,10.9462491
6/30/2002,20.689,11.437,nan,3.8400376,0.49123456,17.9082019
7/1/2002,nan,12.47,nan,nan,0.47007322,23.8757017
7/2/2002,30.561,17.593,nan,4.09772768,0.44050691,26.8059334
7/3/2002,nan,14.252,nan,2.93456976,0.57572335,23.8724995
7/4/2002,29.819,14.426,nan,4.36886608,0.65901032,14.4244652
7/5/2002,nan,9.168,0.7535939,3.3474404,0.72477448,18.0688491
7/6/2002,27.351,11.09,nan,2.47074924,0.49600669,27.7196118
7/7/2002,nan,15.235,nan,2.3029239,0.52614776,19.9815769
7/8/2002,27.694,15.51,nan,1.99477792,0.54143382,26.8886277
7/9/2002,nan,16.657,nan,2.94643384,0.41917092,28.4200341
7/10/2002,34.525,19.29,nan,4.04667141,0.35273993,28.0363493
7/11/2002,nan,17.383,nan,3.71485194,0.4288667,26.0687208
7/12/2002,27.18,13.414,0,2.91220278,0.46254207,27.6774127
7/13/2002,nan,15.221,nan,3.07630811,0.43137891,27.7975689
7/14/2002,33.585,17.99,nan,2.86339484,0.46906927,27.6253334
7/15/2002,nan,19.013,nan,2.01576514,0.51381608,21.9012779
7/16/2002,30.26,18.428,nan,2.54461297,nan,20.1027974
7/17/2002,nan,19.697,nan,4.00268837,0.47473243,15.2776701
7/18/2002,31.604,18.181,nan,3.28561689,0.60805913,23.7682131
7/19/2002,nan,17.319,0.03089905,3.02360548,0.47752143,26.509723
7/20/2002,17.867,15.273,nan,2.0981531,0.89214726,4.03391808
7/21/2002,nan,15.063,nan,2.2362488,0.72882451,16.6845958
7/22/2002,24.953,14.796,nan,3.52308979,0.53600355,11.9610082
7/23/2002,nan,12.684,nan,3.78685991,0.68938405,9.09427923
7/24/2002,24.411,10.829,nan,2.54982119,0.62345109,17.779385
7/25/2002,nan,12.945,nan,3.79314341,0.65426113,11.9198246
7/26/2002,23.115,10.11,0,2.06984267,0.58724187,15.6763657
7/27/2002,nan,6.924,nan,1.02232073,0.54232705,27.1852342
7/28/2002,31.076,13.161,nan,2.36209231,0.3982319,26.3753478
7/29/2002,nan,17.781,nan,2.73403782,0.37011929,26.2952485
7/30/2002,33.111,23.43,nan,3.44707177,0.40581535,17.5788549
7/31/2002,nan,21.619,nan,3.77813643,0.35732223,24.2785079
8/1/2002,34.009,24.086,nan,2.88205,0.33217527,15.4244875
8/2/2002,nan,17.258,1.20506259,1.28476068,nan,16.2329601
8/3/2002,29.3,18.919,nan,2.84657497,0.67281113,19.8719955
8/4/2002,nan,17.989,nan,1.64255873,0.73599342,21.8521696
8/5/2002,27.543,15.218,nan,2.32846712,0.610983,23.6808061
8/6/2002,nan,16.961,nan,2.3127921,0.55418782,19.4828613
8/7/2002,27.81,15.956,nan,nan,0.38791036,24.8712219
8/8/2002,nan,14.654,nan,2.32606545,0.39531369,25.3662777
8/9/2002,27.301,13.698,0,2.82455616,0.37208651,21.5138812
8/10/2002,nan,15.959,nan,4.54717163,0.42993937,15.8461289
8/11/2002,29.715,16.301,nan,3.32199661,0.52453885,14.858438
8/12/2002,nan,17.086,nan,3.82733107,0.74876045,10.4133447
8/13/2002,27.748,12.929,nan,1.69398079,0.57814377,14.5360666
8/14/2002,nan,15.391,nan,3.77245569,0.87180818,3.26851848
8/15/2002,27.448,17.931,nan,2.7461919,0.79680134,17.9310934
8/16/2002,nan,16.985,0.0892638,2.7354979,0.51412578,23.6845125
8/17/2002,30.14,17.17,nan,2.44329543,0.42174317,14.5686352
8/18/2002,nan,17.025,nan,3.07352619,0.40257666,23.3711467
8/19/2002,27.211,14.319,nan,2.64872671,0.3770799,23.7851442
8/20/2002,nan,12.969,nan,2.37973673,0.33230781,23.532014
8/21/2002,29.287,12.198,nan,1.59435905,0.44709155,23.3619742
8/22/2002,nan,11.433,nan,1.45775064,0.36996983,22.3739977
8/23/2002,29.107,13.374,0,2.18682259,0.37968572,22.5789787
8/24/2002,nan,11.67,nan,2.00568371,0.36260833,22.6888392
8/25/2002,29.333,14.616,nan,3.0679758,0.40312955,22.1446731
8/26/2002,nan,14.958,nan,2.86186853,0.38359453,22.1294815
8/27/2002,28.895,13.202,nan,2.95319421,0.36138016,21.499483
8/28/2002,nan,15.434,nan,1.82588323,0.48015465,8.5217094
8/29/2002,29.012,18.193,nan,1.16440566,0.40704019,11.7988883
8/30/2002,nan,18.665,0,1.63457216,0.36617491,13.8531938
8/31/2002,31.545,15.919,nan,2.05555688,0.39797003,17.4909366
9/1/2002,nan,15.393,nan,3.18063539,0.46164558,19.0370251
9/2/2002,22.726,10.76,nan,3.14927408,0.55289404,7.03417348
9/3/2002,nan,12.821,nan,2.72942068,0.42664273,20.0878335
9/4/2002,30.115,16.409,nan,3.55173121,0.34267742,12.461341
9/5/2002,nan,16.013,nan,2.6280162,0.31671059,19.6997641
9/6/2002,28.802,13.792,0.39825415,1.93792906,0.55819235,13.0090453
9/7/2002,nan,13.063,nan,1.72725154,0.72894938,17.1676606
9/8/2002,29.358,11.962,nan,1.30875375,0.61221948,11.6642853
9/9/2002,nan,14.871,nan,1.88243316,0.4792454,8.44453216
9/10/2002,30.131,10.648,nan,1.84635744,0.4311323,18.5334237
9/11/2002,nan,10.814,nan,4.21414049,0.49630186,13.969684
9/12/2002,18.613,4.743,nan,3.31021738,0.40141213,18.9937119
9/13/2002,nan,0.53,0,1.26878075,0.51715115,13.618965
9/14/2002,13.86,5.74,nan,2.92499395,0.81226596,3.99757492
9/15/2002,nan,10.291,nan,3.09030931,0.81628919,5.11328772
9/16/2002,14.344,7.441,nan,2.5892789,0.78749495,5.02762402
9/17/2002,nan,8.999,nan,3.07021295,0.75636828,12.441708
9/18/2002,13.773,9.651,nan,4.15462239,0.9227125,2.24454382
9/19/2002,nan,9.151,nan,2.80073868,0.86402649,7.50408624
9/20/2002,19.348,8.124,0.71411163,1.59933006,0.71668644,14.9765625
9/21/2002,nan,10.259,nan,2.67684467,0.78721641,9.19918638
9/22/2002,18.562,9.014,nan,2.09618587,0.72425839,12.7199257
9/23/2002,nan,6.485,nan,4.77195446,0.60519792,10.7478045
9/24/2002,12.526,4.203,nan,3.68699224,0.44779875,14.446013
9/25/2002,nan,5.731,nan,2.22900769,0.58354087,12.7110352
9/26/2002,15.13,6.094,nan,1.38601442,0.66311728,9.94145778
9/27/2002,nan,7.449,nan,2.496348,0.93071433,1.77316938
9/28/2002,12.171,4.197,nan,2.43092846,0.76732315,9.09005886
9/29/2002,nan,3.305,nan,2.60944138,0.72030324,13.7135222
9/30/2002,12.203,6.69,nan,2.13095033,0.86347108,2.94159445
10/1/2002,nan,10.081,nan,2.69735014,0.63037419,10.8799316
10/2/2002,17.389,10.008,nan,1.51761025,0.75045915,9.63900223
10/3/2002,nan,9.5,nan,2.53522703,0.71851215,12.965449
10/4/2002,16.279,8.838,1.39389086,2.20589494,0.78937225,5.46041395
10/5/2002,nan,8.491,nan,4.15085258,0.88613068,2.29005028
10/6/2002,12.035,9.264,nan,3.37920534,0.8597237,6.37863955
10/7/2002,nan,3.316,nan,4.26022728,0.89533691,2.12759935
10/8/2002,5.63,3.38,nan,4.32246061,0.84537442,4.47609607
10/9/2002,nan,0.343,nan,2.57670484,0.79347446,5.18073786
10/10/2002,7.974,-1.047,nan,1.64414348,0.66466216,11.9141361
10/11/2002,nan,-1.659,0,3.42628682,0.65655803,11.6225437
10/12/2002,4.988,-0.222,nan,6.14869069,0.7104887,9.12302323
10/13/2002,nan,-0.117,nan,5.71578362,0.92256694,1.59378831
10/14/2002,4.907,1.17,nan,3.65672258,0.95483409,1.94084973
10/15/2002,nan,5.165,nan,3.34565343,0.91869489,2.8340451
10/16/2002,12.395,8.487,nan,3.02846712,0.95125822,1.50716286
10/17/2002,nan,11.294,nan,4.15092321,0.91433257,3.56175259
10/18/2002,11.402,7.079,6.34289235,4.19489991,0.83984042,2.86081768
10/19/2002,nan,3.409,nan,4.65337955,0.8196412,3.83394643
10/20/2002,6.279,1.587,nan,3.87208097,0.79716538,8.34575536
10/21/2002,nan,2.514,nan,3.19701544,0.79256167,4.91377636
10/22/2002,12.302,4.525,nan,2.97465376,0.95123792,2.94587172
10/23/2002,nan,10.833,nan,4.23311562,0.87467533,4.69288215
10/24/2002,11.777,4.584,nan,3.53806439,0.7308329,5.66538804
10/25/2002,nan,1.705,0,3.80961171,0.77308326,8.61435252
10/26/2002,11.807,5.713,nan,6.93982781,0.85482776,2.33206668
10/27/2002,nan,7.17,nan,5.50596299,0.83867793,2.37554946
10/28/2002,8.915,5.515,nan,9.0657445,0.87515689,0.804825
10/29/2002,nan,4.781,nan,5.95414828,0.86500316,1.78650054
10/30/2002,6.406,2.523,nan,2.29992045,0.89489339,4.61857698
10/31/2002,nan,3.901,nan,2.15987152,0.80340745,3.4283232
11/1/2002,6.31,3.628,0.85830663,3.76790721,0.87215381,1.92352464
11/2/2002,nan,1.31,nan,nan,0.96436065,3.34771776
11/3/2002,3.205,1.207,nan,1.9482578,0.84363382,2.84714892
11/4/2002,nan,-1.949,nan,3.04581167,0.77144962,4.58673633
11/5/2002,0.56,-2.579,nan,2.43638293,0.64855288,6.2047728
11/6/2002,nan,-2.831,nan,2.00390647,0.63909078,5.0645205
11/7/2002,1.321,-3.465,nan,3.00163512,0.62790199,5.33115036
11/8/2002,nan,-3.015,0.35362243,2.72691947,0.83273214,5.71516425
11/9/2002,2.15,0.665,nan,4.21946093,0.9502043,1.63068696
11/10/2002,nan,0.712,nan,3.33554218,0.97591284,1.38470659
11/11/2002,3.681,-0.558,nan,1.96279605,0.89509724,3.58256412
11/12/2002,nan,-1.38,nan,2.7299448,0.93393858,3.48665508
11/13/2002,5.69,0.202,nan,3.72241942,0.9663266,1.12635028
11/14/2002,nan,4.996,nan,3.38624426,0.94892888,1.34600688
11/15/2002,13.569,7.997,0.27122494,3.92305149,0.91898342,1.9014192
11/16/2002,nan,11.453,nan,3.28258929,0.90681273,2.46870342
11/17/2002,14.803,9.007,nan,5.82861361,0.71824055,3.56034304
11/18/2002,nan,6.702,nan,3.04952358,0.82482959,2.30180716
11/19/2002,9.94,7.801,nan,2.49124165,0.89526828,1.48573098
11/20/2002,nan,0.362,nan,3.72038424,0.8233855,1.34791812
11/21/2002,3.97,-0.093,nan,2.33009943,0.84284943,3.41572662
11/22/2002,nan,2.14,0.81710858,3.59959321,0.95265004,1.02903757
11/23/2002,8.724,7.289,nan,3.00415523,0.94513307,0.46316196
11/24/2002,nan,4.513,nan,2.44763514,0.93607152,1.7028568
11/25/2002,8.191,5.435,nan,4.87077966,0.87892664,1.33649956
11/26/2002,nan,6.453,nan,4.26734815,0.84042852,3.0248992
11/27/2002,10.162,3.107,nan,2.38435098,0.86750492,1.5076683
11/28/2002,nan,1.002,nan,2.93406991,0.89663836,3.3091875
11/29/2002,4.753,3.424,4.02717603,4.30932918,0.89420084,0.45618768
11/30/2002,nan,-1.977,nan,6.40734813,nan,0.42164964
12/1/2002,0.354,-2.353,nan,5.79682287,0.8893315,0.49095027
12/2/2002,nan,-1.974,nan,5.42554683,0.83919747,1.03657456
12/3/2002,-0.763,-2.299,nan,4.61822315,0.77366611,1.56223072
12/4/2002,nan,-2.25,nan,4.22184472,0.76114884,1.96605018
12/5/2002,-0.947,-2.945,nan,4.16454464,0.79006831,0.81146203
12/6/2002,nan,-6.128,0.15106202,5.4693118,0.70777189,2.38966912
12/7/2002,-4.884,-8.5,nan,5.25604431,0.64739237,3.11613714
12/8/2002,nan,-11.495,nan,3.82279593,0.80059923,2.37419982
12/9/2002,-11.045,-14.516,nan,2.28510661,0.82000454,3.19353732
12/10/2002,nan,-15.911,nan,0.79305796,0.84370021,3.04627939
12/11/2002,-7.934,-14.383,nan,1.03047315,0.9248867,2.5111684
12/12/2002,nan,-13.427,nan,1.44237742,0.90538951,2.98484712
12/13/2002,-6.822,-14.722,0.14076236,0.83798574,0.9020087,2.60921655
12/14/2002,nan,-6.993,nan,2.36416579,0.96335617,1.78543188
12/15/2002,-3.861,-8.168,nan,5.13964409,0.91538323,1.71157446
12/16/2002,nan,-8.975,nan,5.60246021,0.91637495,1.77558732
12/17/2002,-2.744,-6.891,nan,3.83146582,0.96557083,1.01103669
12/18/2002,nan,-3.434,nan,3.34837378,0.96238045,1.44517545
12/19/2002,-0.803,-6.094,nan,3.22340567,0.96358872,2.410425
12/20/2002,nan,-7.246,0.49781854,3.41660092,0.95085899,2.00885571
12/21/2002,-2.119,-6.913,nan,3.6096078,0.96400621,1.11701223
12/22/2002,nan,-7.865,nan,2.53519373,0.9665077,2.45238723
12/23/2002,-7.622,-13.587,nan,2.09634275,0.91969537,2.93585481
12/24/2002,nan,-14.755,nan,1.70786938,0.89564656,2.98057689
12/25/2002,-11.247,-14.405,nan,2.19745132,0.90424087,2.3136192
12/26/2002,nan,-15.093,nan,2.82134166,0.92080225,2.98068624
12/27/2002,-1.47,-6.219,1.70288078,2.87748315,0.97366167,0.84768742
12/28/2002,nan,-1.393,nan,3.35731871,0.98408738,1.05586912
12/29/2002,1.494,0.227,nan,3.34829167,0.99546992,0.72444402
12/30/2002,nan,-5.182,nan,4.42769758,0.94514451,0.65823768
12/31/2002,-5.44,-9.566,nan,2.70428876,0.81557707,3.19775292
1/1/2003,nan,-10.68,nan,2.85807086,0.88379415,3.17745108
1/2/2003,1.565,-9.357,nan,5.24854493,0.95970971,0.39425662
1/3/2003,nan,-3.18,nan,3.1666036,0.95970612,0.66718224
1/4/2003,-3.321,-9.987,nan,2.94437764,0.87813535,1.72490616
1/5/2003,nan,-11.481,nan,1.97862529,0.88254732,2.87116677
1/6/2003,-8.364,-12.985,nan,0.75514012,0.89391321,2.71749321
1/7/2003,nan,-15.057,nan,2.40658902,0.86600508,3.08255643
